Emo_acc,ER_acc,IP_acc,EX_acc,EI_acc,big5_pearson,mbti_intro_pearson,mbti_t_pearson
0.0816,0.4481,0.7654,0.5964,0.2129,"PearsonRResult(statistic=0.053773069218037164, pvalue=9.62013255569803e-05)","PearsonRResult(statistic=-0.022786244863338898, pvalue=0.09861045448444639)","PearsonRResult(statistic=0.11149885658958646, pvalue=5.228374610267585e-16)"
id,generated,true,ER_g,ER_t,IP_g,IP_t,EX_g,EX_t,EI_g,EI_t,big5_g,big5_t,mbti_i_g,mbti_i_t,mbti_t_g,mbti_t_t
21,i am sorry to hear that . i hope you find it .,yes i do not like walmart .,1,0,0,0,0,0,4,0,0.4047791659832001,-0.12680518627166748,0.22938017547130585,0.29067444801330566,0.280728280544281,0.42206019163131714
22,that is a great friend .,thats horrible . did you tell on him ?,1,0,0,0,0,1,1,6,0.22490625083446503,0.20447170734405518,0.29314032196998596,0.1691904515028,0.42155689001083374,0.2806704044342041
23,that is a great idea . i hope you are able to find out of her .,thats a tough situation .,1,1,0,0,0,0,3,1,0.5333831310272217,0.18370871245861053,0.21478646993637085,0.3642212748527527,0.21518561244010925,0.4024519920349121
24,that is a very scary situation . i am glad you are okay now .,"i guess it makes you appreciate things you used to take for granted , lol . but it does not last forever and is worth it .",1,1,0,0,0,0,1,8,0.42328941822052,0.3101518154144287,0.1764691025018692,0.13229048252105713,0.14750128984451294,0.3163442611694336
25,i am sure you will be fine .,that is a full time job raising a human,1,0,0,0,0,0,5,8,0.38480696082115173,0.09597975015640259,0.2288520336151123,0.40638911724090576,0.3011496961116791,0.5675594806671143
26,i am sorry to hear that .,"oh , i am sure you are lonely . maybe you can join some kind of club that lets you meet new friends ?",1,1,0,0,0,1,4,5,0.2370942234992981,0.42149481177330017,0.21215258538722992,0.1659873127937317,0.3472554683685303,0.12112270295619965
27,i am sorry to hear that . i am sure you will be fine .,"that is a good idea ! this way you can also meet friends for yourself , but also maybe meet new friend 's for your children to hang out with while you do with their moms !",1,0,0,0,0,0,4,5,0.4925480782985687,0.8943862915039062,0.16141504049301147,0.17566341161727905,0.16765744984149933,0.09804000705480576
28,i am sorry to hear that . i hope he gets better soon .,oh man . i am all about discipline ! i do not like spoiled bratty kids,1,0,0,0,0,0,4,0,0.12464818358421326,0.20843884348869324,0.17848056554794312,0.1078329086303711,0.1877354383468628,0.09801259636878967
29,i am sorry to hear that . i hope he gets better soon .,"yes , i have heard some parents do not ever say no to their kids . makes no sense",1,0,0,1,0,0,4,0,0.12464818358421326,0.28964313864707947,0.17848056554794312,0.18841014802455902,0.1877354383468628,0.37096619606018066
30,oh no ! i am sorry to hear that .,ok,1,0,0,0,0,0,4,6,0.5560805797576904,-0.10115915536880493,0.15704530477523804,0.4585602581501007,0.2496156394481659,0.49214106798171997
31,that is so sweet . i am sorry to hear that .,did things end amicably ? i hope everything is good now !,1,1,0,0,0,1,4,3,0.4110144078731537,0.45351579785346985,0.1863991916179657,0.16656911373138428,0.14650310575962067,0.1853511780500412
32,i am sorry to hear that . i am sure you are going through that .,"i understand that , i hope things work out well for you both in the end !",1,1,0,0,0,0,4,0,0.43283072113990784,1.0158302783966064,0.17361624538898468,0.2053452730178833,0.20693400502204895,0.16581714153289795
33,i am sorry to hear that . i am so sorry to hear that .,that is a very blessed day . it is something you will never forget .,1,1,0,0,0,0,4,7,0.29730653762817383,-0.015915341675281525,0.20528337359428406,0.18825608491897583,0.2278522253036499,0.2631351351737976
34,i am sure you will be fine .,"yes , i could not agree more . it is remarkable how your feeling suddenly change .",1,1,0,0,0,0,5,0,0.38480696082115173,0.27354103326797485,0.2288520336151123,0.257058322429657,0.3011496961116791,0.26174095273017883
35,i am so happy for you !,i bet that must have been nerve wracking until it happened .,1,0,0,0,0,0,1,1,0.8228551149368286,-0.005786433815956116,0.2267955243587494,0.2565523684024811,0.10542548447847366,0.4121265113353729
36,i am sure you will be fine .,oh i am sure . i would not like to be in a situation like that . good thing everything worked out for you .,1,1,0,0,0,0,5,8,0.38480696082115173,0.14123986661434174,0.2288520336151123,0.15523086488246918,0.3011496961116791,0.11499717831611633
37,that is great . i am glad you are going to be a good friend .,oh really ? what happened with your family and friend then ?,1,0,0,0,0,1,1,6,0.5309300422668457,0.44178828597068787,0.1897079199552536,0.15559625625610352,0.14269804954528809,0.3146857023239136
38,that is so sweet . i am glad you are okay .,"oh wow , that is awful . stuff like that really teaches you to appreciate what you 've got and to not take it for granted .",1,1,0,0,0,0,1,1,0.5452432632446289,0.26546111702919006,0.20698288083076477,0.3300460875034332,0.12984976172447205,0.2696259319782257
39,i am sure you will do it .,"i agree , someimes we just know",1,1,0,0,0,0,8,0,0.45485612750053406,0.18367448449134827,0.2371024489402771,0.259123831987381,0.36122825741767883,0.4060296416282654
40,i am sure you will do great .,"exactly , i get that entirely !",1,0,0,1,0,0,2,0,0.46423110365867615,0.1267988085746765,0.23452596366405487,0.16911263763904572,0.3400946259498596,0.45492199063301086
41,i am sorry to hear that .,that is great ! how did they surprise you ?,1,1,0,0,0,1,4,6,0.2370942234992981,0.8295942544937134,0.21215258538722992,0.14874234795570374,0.3472554683685303,0.15681692957878113
42,that is a great feeling . i am glad you are able to get a chance to get a nice time !,"that is so sweet of them , i hope you enjoyed it !",1,1,0,0,0,0,1,2,0.4583084285259247,0.27967965602874756,0.18873196840286255,0.2630355656147003,0.06460317969322205,0.2206433117389679
43,i am sorry to hear that .,"awww , that sucks man . hopefully they do not say mean things to you about being lonely .",1,1,0,0,0,0,4,1,0.2370942234992981,0.4558107554912567,0.21215258538722992,0.2131347954273224,0.3472554683685303,0.20730142295360565
44,i am sorry to hear that . i hope you find it .,well i used to be lonely a lot but i eventually found someone . i think you will too .,1,0,0,1,0,0,4,8,0.4047791659832001,0.34068283438682556,0.22938017547130585,0.14902053773403168,0.280728280544281,0.16798947751522064
45,i bet it was a nice thing to do .,"yeah that is always odd to me , before they can talk they are already unique !",1,0,0,1,0,0,1,1,0.23348599672317505,0.27364033460617065,0.265316367149353,0.3068629205226898,0.3783801794052124,0.5521219968795776
46,i bet it was a huge moment .,"that is how it goes , sometimes you can just figure them out immediately",0,0,0,0,0,0,1,5,0.43345487117767334,0.11759104579687119,0.20778164267539978,0.40449339151382446,0.34024256467819214,0.5933496952056885
47,i am sorry to hear that .,"i understand that one , they are my favorite place to eat",1,0,0,1,0,0,4,0,0.2370942234992981,0.057535864412784576,0.21215258538722992,0.2919307351112366,0.3472554683685303,0.2705143094062805
48,i am sorry to hear that . i am sorry to hear that .,that has happened to me too many times to count,1,0,0,1,0,0,4,8,0.23913973569869995,-0.20056238770484924,0.19581031799316406,0.45127201080322266,0.29927533864974976,0.3913935422897339
49,i am glad you are okay .,that must have been and intense and emotional moment for you .,1,1,0,0,0,0,4,1,0.27797043323516846,0.5068681240081787,0.24907182157039642,0.2938178777694702,0.28498396277427673,0.33982956409454346
50,i am glad you are okay .,"uau , what a surreal moment.i always believe kids have a lot to teach us .",1,1,0,0,0,0,4,6,0.27797043323516846,0.3611951172351837,0.24907182157039642,0.17010383307933807,0.28498396277427673,0.2164035439491272
51,that is a great feeling . i am sure you will be fine .,i am sure it will ! i did not get along with my dad until i became an adult .,1,0,0,1,0,0,1,8,0.5689660310745239,0.22575689852237701,0.1763177514076233,0.21860851347446442,0.1240144595503807,0.18081781268119812
52,i am sure she will be fine .,yes it did . i believe she just waited it out and tried to neutralize the conversation when we were together .,1,0,0,1,0,0,8,8,0.20925462245941162,0.6692792177200317,0.28437185287475586,0.14496323466300964,0.2924794554710388,0.2637595534324646
53,i am sorry to hear that .,where you not secure in your self ?,1,0,0,0,0,1,4,6,0.2370942234992981,0.009224846959114075,0.21215258538722992,0.19950121641159058,0.3472554683685303,0.5909303426742554
54,i am sorry to hear that . i hope you are able to get a chance to get a chance to get a chance to get a chance to get a chance to get a chance to get a chance to get a chance to get a chance to get a,"you can track her down to say sorry , or would that be creepy ?",1,0,0,0,0,1,4,4,0.09813862293958664,0.2786080837249756,0.17527662217617035,0.19896505773067474,0.11901366710662842,0.567089319229126
55,i am sorry to hear that . i hope you are able to help her out .,"wow , so your going to take being a bad person to the grave . maybe you will see her in the next life ?",1,0,0,0,0,1,4,5,0.4169974625110626,0.3602275252342224,0.1823149174451828,0.07405561953783035,0.1882559061050415,0.2696359157562256
56,that is a great friend . i am sure you will be fine .,lucky you ! that is rare . maybe one day people will think of you like that ?,1,1,0,0,0,0,1,5,0.6931577920913696,0.5508532524108887,0.16413745284080505,0.13044755160808563,0.1439836472272873,0.10550691187381744
57,i am sure you will be fine .,i have something totally different . my boss is clueless to the world and have no business being a leader .,1,0,0,1,0,0,5,0,0.38480696082115173,0.32512417435646057,0.2288520336151123,0.17271225154399872,0.3011496961116791,0.34989506006240845
58,i agree . i am sure you will be fine .,well i have been in the business all my life and have worked for some great people . so i pull from what i learned from them .,1,0,0,1,0,0,0,8,0.7347778081893921,0.7415626049041748,0.12344665825366974,0.1100713461637497,0.21397081017494202,0.31100332736968994
59,i am so happy for you .,it is crazy how quickly kiddos grow ! even in a few weeks time ! do you see your friend and her baby often ?,1,0,0,0,0,1,1,6,0.6113573312759399,1.0860260725021362,0.22436417639255524,0.14618928730487823,0.17790549993515015,0.07295484095811844
60,i am sure you will be fine .,that is how life goes ! different schedules and demands -- i am sure she 's so thrilled when she * does * get to see you !,1,1,0,0,0,0,5,8,0.38480696082115173,1.005677342414856,0.2288520336151123,0.0753592699766159,0.3011496961116791,0.09244641661643982
61,that is great ! i bet you will be fine .,"wow , that is an amazing accomplishment ! congratulations ! you got ta be feeling like you are on top of the world after that !",1,1,0,0,0,0,2,7,0.9146422147750854,0.959152340888977,0.15697409212589264,0.12610825896263123,0.18083339929580688,0.09627281129360199
62,i am sure you will be fine !,"my first thought was california but then there is venice [ italy ] and then either way , that is an amazing destination !",1,0,0,0,0,0,8,8,0.8177683353424072,-0.08196116983890533,0.2184021919965744,0.12802018225193024,0.11802667379379272,0.14505787193775177
63,i am sure you will be fine !,"oh , wow . not only to be able to do all the running but to view the scenery !",1,0,0,0,0,0,8,1,0.8177683353424072,0.3726857006549835,0.2184021919965744,0.1763002723455429,0.11802667379379272,0.2671259641647339
64,i am sorry to hear that .,i am sorry to hear that ! how did you find out ?,1,1,0,0,0,1,4,4,0.2370942234992981,0.6388727426528931,0.21215258538722992,0.12825794517993927,0.3472554683685303,0.13789032399654388
65,i am sure she will be fine .,"that is a real bummer , but as they say , there are plenty of fish in the sea !",1,1,0,0,0,0,8,8,0.20925462245941162,0.2563750445842743,0.28437185287475586,0.20299871265888214,0.2924794554710388,0.4189513623714447
66,i am sorry to hear that . i hope you are not a good idea .,i feel the same way .,1,0,0,1,0,0,4,0,0.20040801167488098,0.27075260877609253,0.15586046874523163,0.22039015591144562,0.3103223741054535,0.28379589319229126
67,i am sorry to hear that . i hope you are able to get it fixed .,i practice boxing . i love to punch the sandbags.it is very therapeutic .,1,0,0,1,0,0,4,1,0.3647370934486389,0.08751243352890015,0.2594224512577057,0.18561987578868866,0.2514270544052124,0.24297942221164703
68,that is so sad . i am sorry to hear that .,oh no that is terrible ! how did your daughter take it ?,1,1,0,0,0,1,4,6,0.3974722921848297,0.8726859092712402,0.1753900796175003,0.1778811812400818,0.18715348839759827,0.23562315106391907
69,that is so sad . i hope she is ok .,oh poor thing . i hope she is doing better now . losing a pet is extremely hard !,1,1,0,0,0,0,3,3,0.2665359377861023,0.17038536071777344,0.1842600703239441,0.16240407526493073,0.17743544280529022,0.09630544483661652
70,that is so cool ! i love them,"ooo they are gon na love it , just its expensive , i remember when it was only $ 20 to get in .",1,0,0,1,0,0,1,8,0.18817050755023956,0.21627236902713776,0.23746882379055023,0.23865506052970886,0.09123469144105911,0.2400389015674591
71,i bet you were so happy !,which one are you going to california or florida ?,1,0,0,0,0,1,1,6,1.3480749130249023,0.11821317672729492,0.21282893419265747,0.3275201916694641,0.13380764424800873,0.4451180398464203
72,i am sorry to hear that . i am sorry to hear that .,cool . somethings never change . what did you reflect upon ?,1,0,0,0,0,1,4,6,0.23913973569869995,-0.17710649967193604,0.19581031799316406,0.08933819830417633,0.29927533864974976,0.1579759418964386
73,i am sorry to hear that . i hope you are able to get a new car .,"yeah , i miss my dad . he died several years ago . what kind of car is he looking for ?",1,0,0,1,0,1,4,6,0.2047991007566452,-0.07298435270786285,0.18698622286319733,0.18875809013843536,0.23402108252048492,0.28093385696411133
74,that is so sweet . i am sorry to hear that .,i am trying to get into it . we have our first baby on the way and need to reorganize everything . do you have tips ?,1,0,0,1,0,1,4,6,0.4110144078731537,0.7715606689453125,0.1863991916179657,0.1628170609474182,0.14650310575962067,0.10790777206420898
75,i am sure you will be fine .,my big thing is i am like o ' i may need that leave it out of the tote box . before i know it i have more stuff laying around then when i started .,1,0,0,1,0,0,5,5,0.38480696082115173,-0.0001287907361984253,0.2288520336151123,0.31715911626815796,0.3011496961116791,0.22478508949279785
76,i am sorry to hear that .,"well , sometimes people are busy and do not have the time to check emails",1,0,0,0,0,0,4,5,0.2370942234992981,-0.0391978919506073,0.21215258538722992,0.43408676981925964,0.3472554683685303,0.4661466181278229
77,i am sure you will be fine .,"text and emails are still the best option. , until a nw way is created .",1,0,0,0,0,0,5,8,0.38480696082115173,-0.20877161622047424,0.2288520336151123,0.5465646982192993,0.3011496961116791,0.6801210641860962
78,i am sorry to hear that .,is not that what sisters are for ? what were you guys upset about ?,1,0,0,0,0,1,4,6,0.2370942234992981,0.040591537952423096,0.21215258538722992,0.08662496507167816,0.3472554683685303,0.3887694776058197
79,i am sorry to hear that . i hope you are able to get it fixed .,"maybe once you feel like you can bring it up again , you can try to approach the topic from another angle .",1,0,0,0,0,0,4,5,0.3647370934486389,0.05526798591017723,0.2594224512577057,0.26955941319465637,0.2514270544052124,0.5555822849273682
80,that is so sweet . i am sorry to hear that .,congratulations ! where did you travel from and where did you end up ?,1,1,0,0,0,1,4,6,0.4110144078731537,0.5321606397628784,0.1863991916179657,0.16907848417758942,0.14650310575962067,0.25825145840644836
81,that is a great idea ! i hope you have a great time !,"that must have been quite the culture shock , glad it all worked out though !",1,1,0,0,0,0,2,1,0.35524982213974,0.23686785995960236,0.18679270148277283,0.20695927739143372,0.08785343170166016,0.40528932213783264
82,i am sure you will be fine .,"i know , that actually happens to me sometimes ! last year i did not get accepted into this fellowship and for a couple of weeks i was underestimating myself a lot .",1,0,0,1,0,0,5,0,0.38480696082115173,0.30047208070755005,0.2288520336151123,0.2073238492012024,0.3011496961116791,0.23933547735214233
83,i am sure you will be fine .,"yea for sure , i definitely learned that sometimes life just works in a funny way . when 's the last time you have been really disappointed ?",1,0,0,0,0,1,5,0,0.38480696082115173,0.49749723076820374,0.2288520336151123,0.1438758671283722,0.3011496961116791,0.07499830424785614
84,that is terrible . did you ask him to go to the store ?,i totally understand why he was mad . why did you tell her ?,0,0,0,0,1,1,6,0,0.42833584547042847,0.6907912492752075,0.18209508061408997,0.07741983979940414,0.45722970366477966,0.1504419893026352
85,that is a good idea .,i guess he wanted to be available if she needed him .,0,0,0,0,0,0,1,8,0.2187804877758026,0.6789064407348633,0.2978343069553375,0.22592322528362274,0.5798231363296509,0.35971733927726746
86,i am sorry to hear that . i hope he is ok .,what is a back neighbor ? and that is crazy !,1,0,0,0,0,1,4,6,0.19479632377624512,0.26118209958076477,0.17875710129737854,0.09211532771587372,0.2520439028739929,0.497584730386734
87,i am sorry to hear that . i hope you are able to get a new one .,oh my ! i am glad she apologized !,1,1,0,0,0,0,4,4,0.3381080627441406,0.3173619508743286,0.2890424430370331,0.22548840939998627,0.23536092042922974,0.17251653969287872
88,i agree . i am sure you are a great parent .,i understand . i am think the same thing . what is your health issue ?,1,0,0,1,0,1,0,0,0.783369779586792,0.3882941007614136,0.13348329067230225,0.13639125227928162,0.2417600303888321,0.15090914070606232
89,i am sure you are a great friend .,"yes , we should try to yourself heathy",1,0,0,0,0,0,8,5,0.44646158814430237,0.4689875543117523,0.19850939512252808,0.2631555497646332,0.27097004652023315,0.32590189576148987
90,i am sorry to hear that . i am sorry to hear that .,"oh , it sure is , i feel the same way . they grow up so fast !",1,0,0,1,0,0,4,0,0.23913973569869995,0.8672451972961426,0.19581031799316406,0.1766931116580963,0.29927533864974976,0.13704651594161987
91,i am sure you will be fine .,one of them is ! i have an 18 year old and a 12 year old .,1,0,0,1,0,0,5,8,0.38480696082115173,0.0881209447979927,0.2288520336151123,0.16135631501674652,0.3011496961116791,0.15575483441352844
92,that is great . i am glad you are going to have a great time !,i bet you were beautiful on that day . : ) i hope that confidence has carried on since then !,1,1,0,0,0,0,1,2,0.4471782147884369,0.9140070676803589,0.20301485061645508,0.08365799486637115,0.0739598199725151,0.08966636657714844
93,i am sure you will do great !,"it would be hard to replicate that day for sure , but i bet you have a lot to be confident about . you got this !",1,1,0,0,0,0,2,2,0.6842848062515259,0.7247058153152466,0.23753732442855835,0.13415716588497162,0.1328331083059311,0.14919130504131317
94,i am sure he will be fine .,i bet it is tough . a regular income is nice but the freedom you get from working for yourselfs is better .,1,1,0,0,0,0,3,1,0.15222248435020447,0.122120700776577,0.2790301740169525,0.10443815588951111,0.2916192412376404,0.1742485910654068
95,i am sure you will be fine .,your so lucky . insurance is my number one worry every month .,1,1,0,1,0,0,5,8,0.38480696082115173,0.010367244482040405,0.2288520336151123,0.15598328411579132,0.3011496961116791,0.3064170181751251
96,i bet you were so excited .,oh ya ? what happened ? ? i am intrigued,1,0,0,0,0,1,1,6,0.7639632225036621,-0.21579232811927795,0.1735193282365799,0.18246090412139893,0.28449368476867676,0.21449264883995056
97,that is so sweet . i bet you are so proud of her .,woah plot twist . she brought him along to meet you ?,1,0,0,0,0,1,2,6,0.33680370450019836,0.80915367603302,0.18943072855472565,0.05043991282582283,0.11774991452693939,0.1990024298429489
98,that is so nice ! i hope you have a great time !,oh i love the beach ! ! which beach are you going to go to ?,1,0,0,0,0,1,2,6,0.2816445529460907,1.1065291166305542,0.1914864480495453,0.10938292741775513,0.0752459466457367,0.12850390374660492
99,that is great to hear ! i hope you have a great time !,"pcb is where we always go ! if you want to drive a little bit , go to hunts in pcb - it is off the beaten path but the best seafood and prices - just go early ( like 4oclock ) for dinner or you will not get in ! !",1,0,0,0,0,0,2,8,0.29548704624176025,0.8195666074752808,0.1923268437385559,0.061660587787628174,0.0995171070098877,0.19822543859481812
100,i am sorry to hear that .,why did not you go ?,1,0,0,0,0,1,4,6,0.2370942234992981,0.0838896855711937,0.21215258538722992,0.21765375137329102,0.3472554683685303,0.6910272836685181
101,that is good . i am sure you will do better than you .,is she always a flake ? maybe time for a new friend ?,1,0,0,0,0,1,8,5,0.4091120958328247,0.06258580088615417,0.10354377329349518,0.23414739966392517,0.2821418046951294,0.3778241276741028
102,oh no ! i am sorry to hear that .,did he do anything to you and your mom ?,1,0,0,0,0,1,4,6,0.5560805797576904,-0.0028901025652885437,0.15704530477523804,0.32065385580062866,0.2496156394481659,0.5956547260284424
103,i would have been too .,i am glad that nothing happened .,0,1,1,0,0,0,1,8,-0.14471231400966644,0.045708514750003815,0.21723996102809906,0.25276419520378113,0.48963865637779236,0.3865606486797333
104,i am sorry to hear that .,"no , you did not tell me ! what happened ?",1,0,0,0,0,1,4,6,0.2370942234992981,0.47155314683914185,0.21215258538722992,0.10625515133142471,0.3472554683685303,0.6183269023895264
105,that is a good idea .,"oh no ! is she okay ? ! do not beat yourself up too much , you could not have ever imagined that she had been in an accident .",0,0,0,0,0,0,1,6,0.2187804877758026,0.8609553575515747,0.2978343069553375,0.0905507504940033,0.5798231363296509,0.4819604456424713
106,i hate when that happens .,what happened ?,0,0,1,0,0,1,0,6,-0.017724521458148956,-0.12948915362358093,0.18096867203712463,0.23545560240745544,0.3864610493183136,0.7172838449478149
107,i would have been too !,i love fireball .,0,0,1,0,0,0,1,1,0.3418007493019104,-0.11648967862129211,0.22372330725193024,0.22492650151252747,0.25639787316322327,0.29712221026420593
108,i am sorry to hear that .,"no , what happened ?",1,0,0,0,0,1,4,6,0.2370942234992981,-0.16030028462409973,0.21215258538722992,0.31654638051986694,0.3472554683685303,0.7698386907577515
109,i am sure you will be fine !,thats horrible . will they reschedule ?,1,0,0,0,0,1,8,6,0.8177683353424072,0.20719625055789948,0.2184021919965744,0.2258140742778778,0.11802667379379272,0.22649352252483368
110,"oh , that is a bit scary ! i would have been so scared .","who , tell me !",0,1,0,0,0,1,1,6,0.35407426953315735,0.25564008951187134,0.19288986921310425,0.23006409406661987,0.2574079632759094,0.41258880496025085
111,that is a great friend . i hope you are able to get a new friend .,"wow , what happened ?",1,0,0,0,0,1,2,6,0.5146341323852539,-0.05422593653202057,0.21140868961811066,0.254499226808548,0.21650734543800354,0.5935320854187012
112,that is so sweet . i bet you were so happy !,that is very nice gift . did you bought anything for him for father 's day ?,1,1,0,0,0,1,1,6,0.25070762634277344,0.3582724332809448,0.16449803113937378,0.2309119999408722,0.08886759728193283,0.1927640289068222
113,that is so sweet . i hope he was a good one of your best !,that is great .,1,1,0,0,0,0,1,1,0.5668348670005798,0.21078941226005554,0.17131753265857697,0.2982877790927887,0.09535019844770432,0.4971320331096649
114,i love them . i love them .,oh what job was the interview for ?,0,0,0,0,0,1,1,6,-0.12407132983207703,-0.2776643931865692,0.23933084309101105,0.3047415018081665,0.2676001787185669,0.3264084458351135
115,i bet you are so proud of them !,i think you got it man ! congratz !,1,1,0,0,0,0,1,7,1.2492334842681885,0.23743955790996552,0.21558403968811035,0.2424231767654419,0.12546829879283905,0.1474214494228363
116,i am sorry to hear that .,oh my are you really serious ?,1,0,0,0,0,1,4,6,0.2370942234992981,0.335671067237854,0.21215258538722992,0.17343635857105255,0.3472554683685303,0.5023787021636963
117,i am sorry to hear that . i hope he is ok .,i am very glad it has a happy ending . sounds a bit scary,1,1,0,0,0,0,4,1,0.19479632377624512,-0.2517755627632141,0.17875710129737854,0.30464643239974976,0.2520439028739929,0.13570834696292877
118,oh no ! i am sorry to hear that .,"oh no , what did you do ?",1,0,0,0,0,1,4,6,0.5560805797576904,0.048864416778087616,0.15704530477523804,0.26521962881088257,0.2496156394481659,0.5297483205795288
119,that is a great friend .,did you ever tell your friend ?,1,0,0,0,0,1,1,6,0.22490625083446503,0.21548493206501007,0.29314032196998596,0.273467093706131,0.42155689001083374,0.6864697933197021
120,"oh , that is a nice surprise !","oh no , i hate when that happens . i can sympathize with you because thats happen to me twice ! its okay in the winter time and you can sort of keep your food fresh but not during the summer",1,1,0,1,0,0,1,0,0.22070612013339996,0.17164240777492523,0.27037757635116577,0.20467886328697205,0.33706358075141907,0.061141327023506165
